id,title,image,price,inStock,category,isNew
1010123176,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/edc253c4-28e6-4511-ba7d-650329c4fcec/air-force-1-lv8-big-kids-shoes-1lGPrs.png,70.97,True,Big Kids' Shoes,False
1010068354,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/ca25d17d-7256-4742-9145-a53c90671d35/air-force-1-07-lv8-mens-shoes-qvL1qB.png,130.0,True,Men's Shoes,False
1007489828,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/14068171-716b-43d1-8893-e550cfd3e31a/air-force-1-lv8-big-kids-shoes-wLmrNN.png,52.97,True,Big Kids' Shoes,False
1011847360,Nike Air Force 1 Mid By You,https://static.nike.com/a/images/t_default/fdded470-0ac5-4bd7-b41b-1bb63e161438/custom-nike-air-force-1-mid-by-you-shoes.png,140.0,True,Men's Custom Shoes,False
14084299,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/c8da9d90-3914-4063-871f-a784a76d041b/air-force-1-07-lv8-mens-shoes-W1vVxF.png,91.97,True,Men's Shoes,False
1007401372,Nike Air Force 1 Unity,https://static.nike.com/a/images/t_default/93b7f47c-b09d-4092-8d97-f7f6a0323662/air-force-1-unity-big-kids-shoes-3BPWF0.png,70.97,True,Big Kids' Shoes,False
1007400965,Nike Air Force 1 Mid LE,https://static.nike.com/a/images/t_default/e394f383-18e0-4d24-8562-92844c225480/air-force-1-mid-le-big-kids-shoes-W0dKGw.png,70.97,True,Big Kids' Shoes,False
1010167390,Nike Force 1 Low,https://static.nike.com/a/images/t_default/53fc0889-b9e6-45cc-b0c1-ee580a8d3435/force-1-low-little-kids-shoes-3g5plb.png,70.0,True,Little Kids' Shoes,False
14244676,Nike Air Force 1 High '07 LV8 EMB,https://static.nike.com/a/images/t_default/ca99d983-209d-4cee-9cde-d251ee32584d/air-force-1-high-07-lv8-emb-mens-shoes-g2WGZn.png,89.97,True,Men's Shoes,False
1010169662,Nike Air Force 1 LV8 2,https://static.nike.com/a/images/t_default/f0205256-81ff-4418-824a-8d1b9ed49d18/air-force-1-lv8-2-big-kids-shoes-1JQL4Z.png,62.97,True,Big Kids' Shoes,False
13229774,Nike Force 1,https://static.nike.com/a/images/t_default/a079829d-6da2-4272-9932-59e2405c1aca/force-1-baby-toddler-shoes-kJpxBC.png,55.0,True,Baby/Toddler Shoes,False
1007401365,Nike Force 1,https://static.nike.com/a/images/t_default/2f9a2292-39e2-4ee3-9959-74301284ffaa/force-1-baby-toddler-shoes-qdLCl9.png,43.97,True,Baby/Toddler Shoes,False
14266247,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/65d7bc89-c8a2-4851-9496-c45709a7b29e/force-1-lv8-baby-toddler-shoes-mZ1d6G.png,30.97,True,Baby/Toddler Shoes,False
1010246471,Nike Force 1 Mid LE,https://static.nike.com/a/images/t_default/15413e40-569f-432e-bb62-eef558ab5b10/force-1-mid-le-baby-toddler-shoes-KrZ0T8.png,46.97,True,Baby/Toddler Shoes,False
13987389,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/87e2853b-b67f-41ab-a2af-37e66323ea00/force-1-lv8-little-kids-shoes-nNhkfk.png,43.97,True,Little Kids' Shoes,False
1011906422,Nike Air Force 1 Low Retro,https://static.nike.com/a/images/t_default/e6eb0b94-087b-43c7-b36b-08b5ec053355/air-force-1-low-retro-mens-shoes-KZhTqR.png,150.0,True,Men's Shoes,False
13828970,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/567bf2af-9297-43d2-ba3c-01f9ffa43ce1/air-force-1-07-lv8-mens-shoes-bJ9070.png,92.97,True,Men's Shoes,False
1009406320,Nike Air Force 1 Low By You,https://static.nike.com/a/images/t_default/1defaebe-cdc7-49ec-8530-acd53889a052/hispl-quxm-tvxus.png,130.0,True,Custom Men's Shoes,False
13987335,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/e7bba277-0bff-4550-a67b-a0061c0d05e7/air-force-1-07-lv8-mens-shoes-863lmJ.png,96.97,True,Men's Shoes,False
1012371815,Nike Force 1 Low,https://static.nike.com/a/images/t_default/d574bbfb-afe8-4333-8e74-651a9eeeac00/force-1-low-baby-toddler-shoes-dC0xmX.png,55.0,True,Baby/Toddler Shoes,False
1012394467,Nike Force 1,https://static.nike.com/a/images/t_default/7a94a0be-cb0e-4f00-8f95-9f2f2a38edbd/force-1-baby-crib-booties-xcWs5X.png,45.0,True,Baby Crib Booties,False
1011845554,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/2f5e8dc0-43bc-461f-b717-e8c157695885/force-1-lv8-little-kids-shoes-FwvWjF.png,68.97,True,Little Kids' Shoes,False
1009157876,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/e8a24858-aba2-4e48-8291-288d51b5670c/force-1-lv8-little-kids-shoes-L3Gs3j.png,68.97,True,Little Kids' Shoes,False
14088683,Nike Air Force 1 Mid '07 LX,https://static.nike.com/a/images/t_default/4c841355-ed4b-4a01-a7ec-7e64cc6321f9/air-force-1-mid-07-lx-mens-shoes-RsLHNb.png,82.97,True,Men's Shoes,False
14115946,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/437c3f97-a508-4aaa-b7ce-aab11cf2a45a/air-force-1-07-lv8-mens-shoes-khpfrj.png,97.97,True,Men's Shoes,False
14243613,Nike Lunar Force 1,https://static.nike.com/a/images/t_default/0ca943b5-2488-4aa4-b980-cd4179ae2d3f/lunar-force-1-mens-duckboot-tTZklH.png,144.97,True,Men's Duckboot,False
12564490,Nike Air Force 1 Lover XX Premium,https://static.nike.com/a/images/t_default/dei2swwmdjcy76wntoct/air-force-1-lover-xx-premium-womens-shoes-j4B5P5.png,91.97,True,Women's Shoes,False
14287939,Nike Air Force 1 Mid React,https://static.nike.com/a/images/t_default/df521b78-9b58-44e5-8bda-5211ccb61c1d/air-force-1-mid-react-mens-shoes-mRp9m4.png,101.97,True,Men's Shoes,False
1011847357,Nike Air Force 1 Mid By You,https://static.nike.com/a/images/t_default/85dc2a31-bf8b-4b97-a46e-f108fceed3f4/custom-nike-air-force-1-mid-by-you-shoes.png,140.0,True,Women's Custom Shoes,False
13146438,Nike Force 1 Mid LE,https://static.nike.com/a/images/t_default/3a8a706b-e973-4b66-b281-6c7a8dfa6bfa/force-1-mid-le-little-kids-shoe-bh88L1.png,72.97,True,Little Kids' Shoe,False
1007529028,Nike Air Force 1 Low x Premium Goods,https://static.nike.com/a/images/t_default/9b112da7-e7c2-4364-977e-1f19f8aa929b/air-force-1-low-x-premium-goods-womens-shoes-pShMNj.png,150.0,True,Women's Shoes,False
14154855,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/b9073d0e-f49b-43bf-beb0-8085f19837d5/force-1-lv8-little-kids-shoes-90gD69.png,63.97,True,Little Kids' Shoes,False
12356817,Nike Force 1 LV8 Utility,https://static.nike.com/a/images/t_default/g8lyy2ys96o1llnb6ijx/force-1-lv8-utility-infant-toddler-shoes-RdXnT1.png,46.97,True,Infant/Toddler Shoes,False
13380175,Nike Air Force 1 Crater FlyKnit,https://static.nike.com/a/images/t_default/e25afafb-53e5-4640-bb03-ac2e135fee65/air-force-1-crater-flyknit-mens-shoes-k3Jwmd.png,77.97,False,Men's Shoes,False
14096197,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/8482e6fb-0279-4ca7-8120-08210be39584/air-force-1-lv8-big-kids-shoes-jgTnLK.png,72.97,False,Big Kids' Shoes,False
1011876291,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/e6a1cb69-6b6a-422f-90ac-4ad4f1e7015f/air-force-1-lv8-big-kids-shoes-bGNdjh.png,62.97,True,Big Kids' Shoes,False
1010052465,Nike Air Force 1 '07 LX NBHD,https://static.nike.com/a/images/t_default/9045ab13-2829-406c-9bb0-dae02c52aa2e/air-force-1-07-lx-nbhd-mens-shoes-qnMX3r.png,140.0,True,Men's Shoes,False
14096122,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/5ddccca0-f037-4de6-b68a-673665444303/force-1-lv8-little-kids-shoes-c3ZHm1.png,63.97,False,Little Kids' Shoes,False
14244618,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/932f1486-1063-4744-b2a8-196ca27ada57/air-force-1-07-lv8-mens-shoes-NCHHsv.png,110.97,False,Men's Shoes,False
14083930,Nike Air Force 1 Sculpt,https://static.nike.com/a/images/t_default/9007e110-ab61-42de-a672-878d4f076a1e/air-force-1-sculpt-womens-shoes-GKwftK.png,70.97,True,Women's Shoes,False
13012036,Nike Air Force 1 GTX,https://static.nike.com/a/images/t_default/1b1b09a2-cb46-487c-9882-38dc63661db6/air-force-1-gtx-mens-shoes-MXf3Lm.png,109.97,True,Men's Shoes,False
13844916,Nike Air Force 1 Crater Next Nature,https://static.nike.com/a/images/t_default/40cda7df-1d0a-443f-8e59-6924e6c1ec91/air-force-1-crater-next-nature-big-kids-shoes-m64P5f.png,66.97,True,Big Kids' Shoes,False
1009157877,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/1b0af978-86fa-49a4-90ca-f6540c1a1932/air-force-1-lv8-big-kids-shoes-5D3Vm7.png,71.97,True,Big Kids' Shoes,False
1009356266,Nike Air Force 1 High By You,https://static.nike.com/a/images/t_default/b946fbec-c136-478d-af78-9c3a2ababb24/custom-nike-air-force-1-high-by-you-shoes.png,145.0,True,Men's Custom Shoes,False
14087013,Nike Air Force 1 Low SP x UNDERCOVER,https://static.nike.com/a/images/t_default/9c2a49c7-fb77-4f5e-b9fb-9aca34c05d8c/air-force-1-low-sp-x-undercover-mens-shoes-6M1qZM.png,82.97,True,Men's Shoes,False
14079856,Nike Air Force 1 Crater,https://static.nike.com/a/images/t_default/fb304aa0-a60f-43de-8206-e3f38c2022e2/air-force-1-crater-big-kids-shoes-4H7P2T.png,61.97,True,Big Kids' Shoes,False
1010058168,Nike Air Force 1 Mid '07 LX NBHD,https://static.nike.com/a/images/t_default/f862e5e4-8de3-4b24-8456-c7d6dd0d6cea/air-force-1-mid-07-lx-nbhd-mens-shoes-CvfbLv.png,140.0,True,Men's Shoes,False
13830025,Nike Air Force 1 High '07 LX,https://static.nike.com/a/images/t_default/6f950390-c74c-41dd-90c6-9fae9c6adbdf/air-force-1-high-07-lx-mens-shoes-wTttNP.png,87.97,False,Men's Shoes,False
1010245218,Nike Force 1 Low ASW,https://static.nike.com/a/images/t_default/a2228b2e-c949-4fd4-bb2d-675f1de5dd6e/force-1-low-asw-baby-toddler-shoes-JZHS2N.png,46.97,False,Baby/Toddler Shoes,False
1011995525,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/300037f5-c3d4-48a8-b6e2-a058d80fb2c9/air-force-1-07-lv8-shoes-3vWcC9.png,130.0,True,Shoes,False
13828346,Nike Air Force 1 Crater Next Nature,https://static.nike.com/a/images/t_default/1d376f0f-84e5-48d4-95ba-9229b3564c57/air-force-1-crater-next-nature-mens-shoes-qQcPmh.png,92.97,False,Men's Shoes,False
1010051610,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/6b5d2ac2-2fb5-4cda-8bab-396e566ff350/air-force-1-07-lv8-mens-shoes-FVc98t.png,103.97,True,Men's Shoes,False
1011852740,Nike Air Force 1 Low Retro,https://static.nike.com/a/images/t_default/9ade626a-79c9-4544-8237-907bcc65fdba/air-force-1-low-retro-mens-shoes-53gMmt.png,130.0,True,Men's Shoes,False
13933026,Nike Air Force 1 '07,https://static.nike.com/a/images/t_default/c034b2e4-9553-4adf-a230-842c72b0f6c3/air-force-1-07-mens-shoes-rQwP37.png,77.97,False,Men's Shoes,False
1010048666,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/868c8a9c-8ce3-4643-8cae-5465b82ff760/air-force-1-07-lv8-mens-shoes-7bCM7s.png,103.97,True,Men's Shoes,False
14114116,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/76fe3c97-370e-4fe5-9db2-f65fad2c6459/air-force-1-07-lv8-mens-shoes-fdMgJn.png,91.97,False,Men's Shoes,False
13935809,Nike Air Force 1 Crater Flyknit Next Nature,https://static.nike.com/a/images/t_default/77f68642-05b2-44ed-96a9-0916ce18391f/air-force-1-crater-flyknit-next-nature-mens-shoes-bHdNmN.png,130.0,True,Men's Shoes,False
1009351715,Nike Air Force 1 High By You,https://static.nike.com/a/images/t_default/5cc11893-4988-48fb-967b-97e740b07427/custom-nike-air-force-1-high-by-you-shoes.png,145.0,True,Women's Custom Shoes,False
14096202,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/eae3b0fa-2174-4151-9e2e-db630872af23/air-force-1-lv8-big-kids-shoes-BktXWT.png,64.97,True,Big Kids' Shoes,False
14021633,Nike Force 1 Premium,https://static.nike.com/a/images/t_default/bc72e81d-ef84-4779-822b-9b0811d55e7c/force-1-premium-little-kids-shoes-xdwRN3.png,70.0,True,Little Kids' Shoes,False
1009173258,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/c16de447-1234-43b4-be2e-8f60a140b12d/air-force-1-lv8-big-kids-shoes-HPbjCf.png,105.0,True,Big Kids' Shoes,False
14155007,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/5660aba1-a88f-49af-891d-35f4140a6f5e/air-force-1-lv8-big-kids-shoes-TQgsq8.png,80.97,True,Big Kids' Shoes,False
13988360,Nike Air Force 1 High '07 Premium,https://static.nike.com/a/images/t_default/d4a22b50-7d9b-44b8-b0da-7e887deb96bd/air-force-1-high-07-premium-mens-shoes-TkSFdV.png,108.97,True,Men's Shoes,False
14084300,Nike Air Force 1 '07 LV8,https://static.nike.com/a/images/t_default/b9ea220f-091f-498a-906a-7422c3cbf548/air-force-1-07-lv8-mens-shoes-VDStVQ.png,130.0,True,Men's Shoes,False
14155001,Nike Force 1 LV8,https://static.nike.com/a/images/t_default/59e35d48-107b-4229-95cb-ddcfa3fd09c6/force-1-lv8-baby-toddler-shoes-SgGFRG.png,51.97,True,Baby/Toddler Shoes,False
12974853,Nike Air Force 1 '07,https://static.nike.com/a/images/t_default/52cbb0a5-241b-4f5c-9927-45a5051365cf/air-force-1-07-mens-shoes-pbNjLd.png,110.0,True,Men's Shoes,False
14096145,Nike Force 1 Toggle SE,https://static.nike.com/a/images/t_default/f375b6d3-ac95-4ba4-9c37-a9095950a0b7/force-1-toggle-se-little-kids-shoes-QWkfJL.png,63.97,True,Little Kids' Shoes,False
14096116,Nike Force 1,https://static.nike.com/a/images/t_default/2332a5ef-15a5-4427-a29f-9a9cd0fd888d/force-1-little-kids-shoes-1nKpLk.png,53.97,True,Little Kids' Shoes,False
1010058183,Nike Air Force 1 '07 LX,https://static.nike.com/a/images/t_default/87add9a0-7e3a-4649-b713-e87c8390abb2/air-force-1-07-lx-womens-shoes.png,130.0,False,Women's Shoes,False
1012689986,Nike Air Force 1 Low Unlocked By You,https://static.nike.com/a/images/t_default/05e67b6e-a9a7-4c4e-bb75-4aa5429aadb7/custom-air-force-1-low-unlocked-by-you.png,150.0,True,Custom Men's Shoes,False
1011839520,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/14f3a696-3ca1-4b36-b5a7-05fbedf21cd0/air-force-1-lv8-big-kids-shoes-3f2DJj.png,62.97,True,Big Kids' Shoes,False
1010176794,Nike Air Force 1 Low Retro,https://static.nike.com/a/images/t_default/c872539d-b89d-4c8b-9896-ed5b6455b64a/air-force-1-low-retro-mens-shoes-1VHstQ.png,150.0,True,Men's Shoes,False
14096166,Nike Force 1,https://static.nike.com/a/images/t_default/1a66828a-58d8-47c0-b911-cc4d427a603b/force-1-baby-toddler-shoes-FvHkdR.png,42.97,True,Baby/Toddler Shoes,False
13844893,Nike Force 1 Next Nature,https://static.nike.com/a/images/t_default/c68a6323-ce8c-46da-bc35-fc8a53b176a3/force-1-next-nature-little-kids-shoes-JcTTHt.png,67.97,True,Little Kids' Shoes,False
1009173238,Nike Air Force 1 '07 Premium,https://static.nike.com/a/images/t_default/a9b6d2b3-5612-4c96-9eba-b62c817fffc0/air-force-1-07-premium-mens-shoes-S9NNTv.png,150.0,True,Men's Shoes,False
12726078,Nike Force 1 Crib,https://static.nike.com/a/images/t_default/ehmxbh09gioulq4omksm/force-1-crib-baby-bootie-clk354.png,45.0,True,Baby Bootie,False
1011845472,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/28ef8b03-5519-4ab6-b501-40ad3dbb196b/air-force-1-lv8-big-kids-shoes-kbd5wR.png,62.97,True,Big Kids' Shoes,False
14114156,Nike Air Force 1 Mid '07 Premium,https://static.nike.com/a/images/t_default/e1b80be6-fce8-4f2f-820e-fad7dd1a1272/air-force-1-mid-07-premium-mens-shoes-6HzNcj.png,92.97,True,Men's Shoes,False
1010166315,Nike Force 1 Low SE,https://static.nike.com/a/images/t_default/f59a7d70-fb30-45ab-a308-259284925314/force-1-low-se-baby-toddler-shoes-4xvCm9.png,42.97,True,Baby/Toddler Shoes,False
1011819971,Nike Air Force 1 Next Nature,https://static.nike.com/a/images/t_default/fec20495-8906-4099-b9c2-55f9bb08450f/air-force-1-next-nature-big-kids-shoes-NvdqCW.png,62.97,True,Big Kids' Shoes,False
1000197445,Nike Air Force 1 Mid '07,https://static.nike.com/a/images/t_default/f2f5ab29-36fb-48c7-81d9-50baa654b2b9/air-force-1-mid-07-mens-shoes-CmXM62.png,102.97,True,Men's Shoes,False
1011845474,Nike Air Force 1 LV8,https://static.nike.com/a/images/t_default/85359e16-f5d4-4f24-9627-34fe3649f8ec/air-force-1-lv8-big-kids-shoes-47knZ6.png,100.0,True,Big Kids' Shoes,False
1010127879,Nike Force 1 Low SE,https://static.nike.com/a/images/t_default/9980f387-683d-42d0-9123-38e4e61722f2/force-1-low-se-baby-toddler-shoes-VRxjwQ.png,60.0,True,Baby/Toddler Shoes,False
13144169,Nike Air Force 1 High LE,https://static.nike.com/a/images/t_default/5289a6ba-4eca-4b93-908a-a5360100871c/air-force-1-high-le-big-kids-shoes-81vt1b.png,71.97,True,Big Kids' Shoes,False
1010055968,Nike Air Force 1 '07 LX,https://static.nike.com/a/images/t_default/52534247-1fb4-49e2-9195-9f4678c22d59/air-force-1-07-lx-mens-shoes-kgJBLz.png,140.0,True,Men's Shoes,False
14096178,Nike Air Force 1,https://static.nike.com/a/images/t_default/6347db41-c21c-4deb-8cc7-54bd8c22f41f/air-force-1-big-kids-shoes-T7nXM6.png,76.97,True,Big Kids' Shoes,False
